pack_type,pack_id,date,url,item,type,rarity
The Show Pack,ce80943f85cf4cc0ba4a230083253962,4/16/2021,https://theshownation.com/items/d291ad2a5e01e7ffd844632afa3defda,Mike Leake,MLB Card,bronze
The Show Pack,ce80943f85cf4cc0ba4a230083253962,4/16/2021,https://theshownation.com/items/051cb0d72dcd23f16842e894f5c46051,Carlos Martinez,MLB Card,bronze
The Show Pack,ce80943f85cf4cc0ba4a230083253962,4/16/2021,https://theshownation.com/items/b2dd2583d19832103b190bcafc17b307,Joakim Soria,MLB Card,bronze
The Show Pack,ce849def6e034c1789537f9aff0ddb7f,4/16/2021,https://theshownation.com/items/f80b8c0b896704df03fb6525733de179,Busch Stadium™,Stadium,silver
The Show Pack,ce849def6e034c1789537f9aff0ddb7f,4/16/2021,https://theshownation.com/items/224400c2e26393536a7a306a636f5287,Martin Perez,MLB Card,common
The Show Pack,ce849def6e034c1789537f9aff0ddb7f,4/16/2021,https://theshownation.com/items/a13a06978e18f0c27ffdcd3fe419a1c4,Rodolfo Martinez,MLB Card,common
The Show Pack,ce849def6e034c1789537f9aff0ddb7f,4/16/2021,https://theshownation.com/items/fb414e2a21907d9aeb4e7d9715a92a00,Brendan Rodgers,MLB Card,bronze
The Show Pack,ce849def6e034c1789537f9aff0ddb7f,4/16/2021,https://theshownation.com/items/0a4c5b96474f0584519d1abc4364d5a2,Aaron Hicks,MLB Card,silver
The Show Pack,9599c3ee40074bc4a38b93eff62dd12e,4/16/2021,https://theshownation.com/items/d4c02b76eecba653c50dc02f4d4ef6b1,Louisville Bats Home,Unlockable,silver
The Show Pack,9599c3ee40074bc4a38b93eff62dd12e,4/16/2021,https://theshownation.com/items/49d88d063afbe92c7f028d0c1f7e08eb,Cole Sands,MLB Card,common
The Show Pack,9599c3ee40074bc4a38b93eff62dd12e,4/16/2021,https://theshownation.com/items/eec4de6968164aaa8fc148df613e4c61,Austin Romine,MLB Card,bronze
The Show Pack,9599c3ee40074bc4a38b93eff62dd12e,4/16/2021,https://theshownation.com/items/ea7f2f9471927458f88b04f4b1832b2a,Trevor Rogers,MLB Card,bronze
The Show Pack,9599c3ee40074bc4a38b93eff62dd12e,4/16/2021,https://theshownation.com/items/32bb7c61fe2128bc9ec3c76bfea30fbb,Hunter Renfroe,MLB Card,silver
The Show Pack,6e18fb33a6a74667a5bc76a32d37978f,4/16/2021,https://theshownation.com/items/0d81f8d2278a750f06f9fd48fe57cef0,PS 27:1 Select Ash,Equipment,silver
The Show Pack,6e18fb33a6a74667a5bc76a32d37978f,4/16/2021,https://theshownation.com/items/5669eb0ccfa4c6d23bf6d896ddd051ca,Bobby Wahl,MLB Card,common
The Show Pack,6e18fb33a6a74667a5bc76a32d37978f,4/16/2021,https://theshownation.com/items/a9c437a86fa76adcb53128bcd257330c,Kevin Padlo,MLB Card,common
The Show Pack,6e18fb33a6a74667a5bc76a32d37978f,4/16/2021,https://theshownation.com/items/4c5cf20bae278bf673d8c608aef49c76,Ashton Goudeau,MLB Card,common
The Show Pack,6e18fb33a6a74667a5bc76a32d37978f,4/16/2021,https://theshownation.com/items/d275736e6777ee3397edef6fcef443ff,Rex Brothers,MLB Card,bronze
The Show Pack,a1c143d4c758439a8cc642c8fd8fbde7,4/16/2021,https://theshownation.com/items/6b73a98e257202fa19d25ef28645ac30,Oklahoma City Los Angeles Dodgers Road,Unlockable,silver
The Show Pack,a1c143d4c758439a8cc642c8fd8fbde7,4/16/2021,https://theshownation.com/items/cc1f9bbea026ddf996999297a530c119,Jesse Scholtens,MLB Card,common
The Show Pack,a1c143d4c758439a8cc642c8fd8fbde7,4/16/2021,https://theshownation.com/items/c6f6c696c98663f5588e525bff96d89a,Antonio Cabello,MLB Card,common
The Show Pack,a1c143d4c758439a8cc642c8fd8fbde7,4/16/2021,https://theshownation.com/items/24d510a6f87403bf5b83f64726c3fd90,Taylor Jones,MLB Card,common
The Show Pack,a1c143d4c758439a8cc642c8fd8fbde7,4/16/2021,https://theshownation.com/items/6bcf5c355dac3e11aaad6202d366df53,Scott Alexander,MLB Card,bronze
The Show Pack,c17b071c496a4454bf7edb1ec212c8a1,4/16/2021,https://theshownation.com/items/16c07e910397fb3910aad491c8c25e55,Under The Lights Nameplate,Unlockable,diamond
The Show Pack,c17b071c496a4454bf7edb1ec212c8a1,4/16/2021,https://theshownation.com/items/dfab88825d718e28c3aaf6bde8291db5,Evan White,MLB Card,bronze
The Show Pack,c17b071c496a4454bf7edb1ec212c8a1,4/16/2021,https://theshownation.com/items/8ab9523c37d8f410f7f35e270ce14369,Austin Barnes,MLB Card,bronze
The Show Pack,c17b071c496a4454bf7edb1ec212c8a1,4/16/2021,https://theshownation.com/items/537f656bcf18ee9855da98b28157857a,Miguel Amaya,MLB Card,common
The Show Pack,c17b071c496a4454bf7edb1ec212c8a1,4/16/2021,https://theshownation.com/items/c48d7848e187d76c5a72510d5a5ca71e,Miguel Andujar,MLB Card,bronze
The Show Pack,c304f948ee794c449dc24378e17a8c6f,4/16/2021,https://theshownation.com/items/42edd1ec1dc5f5c1f11fd74a959e96c9,Tropicana Field™,Stadium,silver
The Show Pack,c304f948ee794c449dc24378e17a8c6f,4/16/2021,https://theshownation.com/items/68287713f50585614720e60776c95ad8,Austin Pruitt,MLB Card,bronze
The Show Pack,c304f948ee794c449dc24378e17a8c6f,4/16/2021,https://theshownation.com/items/de680b2a19ca196c0b15309896e895fe,Andrew Knapp,MLB Card,bronze
The Show Pack,c304f948ee794c449dc24378e17a8c6f,4/16/2021,https://theshownation.com/items/dba00ace283759a06b07f9ae2f6b0751,Cole Sturgeon,MLB Card,common
The Show Pack,c304f948ee794c449dc24378e17a8c6f,4/16/2021,https://theshownation.com/items/30acddb708f8bb9b4e5bf65bdee6ecc8,Chadwick Tromp,MLB Card,bronze
The Show Pack,3949f11f980c4307b5a67f94100e79b0,4/16/2021,https://theshownation.com/items/f250daff6a09865ff432821b2adac54f,KB1 Maple,Equipment,silver
The Show Pack,3949f11f980c4307b5a67f94100e79b0,4/16/2021,https://theshownation.com/items/39183d4b26c4bb6f1a69b8040cfc8960,Wil Crowe,MLB Card,common
The Show Pack,3949f11f980c4307b5a67f94100e79b0,4/16/2021,https://theshownation.com/items/00c391f380538eb146b161f180f811d0,Chris Davis,MLB Card,common
The Show Pack,3949f11f980c4307b5a67f94100e79b0,4/16/2021,https://theshownation.com/items/2b3c3b0699a961dabc0e33f47f9d835a,Travis Blankenhorn,MLB Card,bronze
The Show Pack,3949f11f980c4307b5a67f94100e79b0,4/16/2021,https://theshownation.com/items/b6ab25e26f747fb4282c742a98d892cb,Robert Stephenson,MLB Card,bronze
The Show Pack,d981a0a4031741d49215d73a790e6218,4/16/2021,https://theshownation.com/items/647b03d3d39b8b321671f8ae93dd12aa,Memphis Redbirds Road,Unlockable,silver
The Show Pack,d981a0a4031741d49215d73a790e6218,4/16/2021,https://theshownation.com/items/ee3b82c0e2e4bfc25da9d31e9f754061,Nolan Hoffman,MLB Card,common
The Show Pack,d981a0a4031741d49215d73a790e6218,4/16/2021,https://theshownation.com/items/bd0c413c4350a9a29fb9bec5de64e2a6,D.J. Stewart,MLB Card,bronze
The Show Pack,d981a0a4031741d49215d73a790e6218,4/16/2021,https://theshownation.com/items/93cdf48e7102fb85fdef006ccc6bdd87,Wes Benjamin,MLB Card,common
The Show Pack,d981a0a4031741d49215d73a790e6218,4/16/2021,https://theshownation.com/items/e20e6fa95ce2c8f1b35e076dfe1fe4ba,Christian Yelich,MLB Card,diamond
The Show Pack,0be4dff2b126470983833a8e61b571e6,4/16/2021,https://theshownation.com/items/34ba30e0f862c55b46622ab5d0aec71f,Cold Zone Nameplate,Unlockable,gold
The Show Pack,0be4dff2b126470983833a8e61b571e6,4/16/2021,https://theshownation.com/items/538e490f6a73108a40ea757734a00b95,Chris Flexen,MLB Card,common
The Show Pack,0be4dff2b126470983833a8e61b571e6,4/16/2021,https://theshownation.com/items/276fb1a913db83e9ae13c02d780c2905,Magneuris Sierra,MLB Card,common
The Show Pack,0be4dff2b126470983833a8e61b571e6,4/16/2021,https://theshownation.com/items/7b7bd53ba5107cf5fb2c2a51dd887c95,Myles Straw,MLB Card,bronze
The Show Pack,0be4dff2b126470983833a8e61b571e6,4/16/2021,https://theshownation.com/items/bd60b7054e3090a6a7b3fc94f4d9d17f,Tommy Edman,MLB Card,silver
The Show Pack,9b4608b5f9bb4825ae1af7edf70330ac,4/16/2021,https://theshownation.com/items/e447193f2b83d789c98a82a7ef958736,Oak Street Park,Stadium,bronze
The Show Pack,9b4608b5f9bb4825ae1af7edf70330ac,4/16/2021,https://theshownation.com/items/c5c8f54138e6b9a67eeb4b5d186b27d0,Hunter Cole,MLB Card,common
The Show Pack,9b4608b5f9bb4825ae1af7edf70330ac,4/16/2021,https://theshownation.com/items/08be83f454d1b25bc644a44783b8b7d2,Jonathan India,MLB Card,bronze
The Show Pack,9b4608b5f9bb4825ae1af7edf70330ac,4/16/2021,https://theshownation.com/items/1dec44d3b8974e86ab337f1755cd893e,Thairo Estrada,MLB Card,common
The Show Pack,9b4608b5f9bb4825ae1af7edf70330ac,4/16/2021,https://theshownation.com/items/9092509bfb07bff91803b6a2db1dc642,Stephen Strasburg,MLB Card,diamond
Ballin' is a Habit Pack,ef86e6ff72ac46d4b0a1e25690e5338f,4/16/2021,https://theshownation.com/items/f0d6757da803ba88d352c00f92ffb03b,Seth Brown,MLB Card,bronze
Ballin' is a Habit Pack,ef86e6ff72ac46d4b0a1e25690e5338f,4/16/2021,https://theshownation.com/items/493d3fb2d20134eff8b888e03c50fc1b,Thomas McIlraith,MLB Card,common
Ballin' is a Habit Pack,ef86e6ff72ac46d4b0a1e25690e5338f,4/16/2021,https://theshownation.com/items/d1fe9485be324217b5d180d04dfcb87f,Charlie Madden,MLB Card,common
Ballin' is a Habit Pack,ef86e6ff72ac46d4b0a1e25690e5338f,4/16/2021,https://theshownation.com/items/26cb01884a647829fce6479fbb176337,Tyler Duffey,MLB Card,gold
Ballin' is a Habit Pack,ef86e6ff72ac46d4b0a1e25690e5338f,4/16/2021,https://theshownation.com/items/6d3c7d453759616fd8ae9f6c20e5d071,Carlos Carrasco,MLB Card,gold
Ballin' is a Habit Pack,767c9e9fcfa4411da93b917b090d5ab2,4/16/2021,https://theshownation.com/items/37a3d08abac5f12e8c0fad6cfe21e079,Nick Zammarelli,MLB Card,common
Ballin' is a Habit Pack,767c9e9fcfa4411da93b917b090d5ab2,4/16/2021,https://theshownation.com/items/d9d78a37e125771a47795f73833ae66c,Stuart Fairchild,MLB Card,common
Ballin' is a Habit Pack,767c9e9fcfa4411da93b917b090d5ab2,4/16/2021,https://theshownation.com/items/b07dae8bbe4114d04f34488119725b99,Brandon Leibrandt,MLB Card,common
Ballin' is a Habit Pack,767c9e9fcfa4411da93b917b090d5ab2,4/16/2021,https://theshownation.com/items/03114c0c3fae310726281dd79793bcc3,Jazz Chisholm,MLB Card,bronze
Ballin' is a Habit Pack,767c9e9fcfa4411da93b917b090d5ab2,4/16/2021,https://theshownation.com/items/4fcd88edc7247e6954911971421431fc,Mike Soroka,MLB Card,gold
Misc - Jackie Robinson Bat Skin Pack,edb5de277e3b48efa15dabdc76159324,4/16/2021,https://theshownation.com/items/ba9c6ea87f8c50d444fdc68dd3527e4a,Jackie Robinson Collector's Edition,Equipment,diamond
Pre-Order - Gold Choice Pack,59e96b5e97f54a548394cd6a63582612,4/16/2021,https://theshownation.com/items/26cb01884a647829fce6479fbb176337,Tyler Duffey,MLB Card,gold
Pre-Order - Gold Choice Pack,cf4a1383e3514a62afc683f199435952,4/16/2021,https://theshownation.com/items/ae6272b0342a76d5a6ba771b94ac048c,Lucas Giolito,MLB Card,gold
Pre-Order - Gold Choice Pack,487084f24101492eaec40ad4d8295125,4/16/2021,https://theshownation.com/items/746e60af033af91289867fa75d7d0d28,Jack Flaherty,MLB Card,gold
Pre-Order - Gold Choice Pack,233d42f6a740455caee444ba94e13b40,4/16/2021,https://theshownation.com/items/9cf2bd74e4c3eaa1d1eb60c7defe4fb0,David Fletcher,MLB Card,gold
Pre-Order - Gold Choice Pack,764c5e45f2294795b7bcd5fe54751221,4/16/2021,https://theshownation.com/items/34164328c04dabc126f4fe82bbb2d5e6,Brandon Lowe,MLB Card,gold
Pre-Order - Ballplayer Equipment Pack,173ce8162cec42e98e73759658a36c04,4/16/2021,https://theshownation.com/items/10826cbc2c4de2a2e27d2883929c5805,Ice Cream,Equipment,diamond
Pre-Order - Ballplayer Equipment Pack,173ce8162cec42e98e73759658a36c04,4/16/2021,https://theshownation.com/items/8425bc94a44e3d1bb3c8c026b2702c00,Alpha,Equipment,gold
Pre-Order - Ballplayer Equipment Pack,173ce8162cec42e98e73759658a36c04,4/16/2021,https://theshownation.com/items/a383d5fdaea275d6a06a1958beaf4db4,Pro Select,Equipment,silver
Pre-Order - Ballplayer Equipment Pack,173ce8162cec42e98e73759658a36c04,4/16/2021,https://theshownation.com/items/d85688fce613669775c5eef50f20386a,The Wizard Backflip,Equipment,gold
Ballplayer Choice Pack,cad8199afe3947b1994e271d21715546,4/16/2021,https://theshownation.com/items/3f5fa74a83157541dfe271882bafee6a,Pro Series,Equipment,silver
Ballplayer Choice Pack,cad8199afe3947b1994e271d21715546,4/16/2021,https://theshownation.com/items/6f95ee300c10b1c82df0e26180fb13d8,Fielding VI,Perks,silver
Ballplayer Choice Pack,cad8199afe3947b1994e271d21715546,4/16/2021,https://theshownation.com/items/38628a2c8d8d9f2ad4ec31e3a8f0f1df,Velocity I,Perks,silver
Pre-Order - Diamond Choice Pack,56426b7c6c77481d97ce96a896aa4dc9,4/16/2021,https://theshownation.com/items/28e268a8abf4b64614d94f8bba977246,Willie Mays,MLB Card,diamond
Pre-Order - Diamond Choice Pack,6419e4e9cac74b359d65ad27d6f6d2ad,4/16/2021,https://theshownation.com/items/ad84a0f16b417e91bb6f070d5b76a999,Jackie Robinson,MLB Card,diamond
The Show Pack - Bundle - 5 Packs,bdd8083bd5b64652af2e916317d45ca9,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 5 Packs,bdd8083bd5b64652af2e916317d45ca9,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 5 Packs,bdd8083bd5b64652af2e916317d45ca9,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 5 Packs,bdd8083bd5b64652af2e916317d45ca9,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 5 Packs,bdd8083bd5b64652af2e916317d45ca9,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/2a48f6d8270238d05d32752eb7807ad8,Pre-Order - Diamond Choice Pack,Choice Pack,diamond
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/2a48f6d8270238d05d32752eb7807ad8,Pre-Order - Diamond Choice Pack,Choice Pack,diamond
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/407f5bc47339074637a289fb2b000805,Pre-Order - Gold Choice Pack,Choice Pack,gold
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/407f5bc47339074637a289fb2b000805,Pre-Order - Gold Choice Pack,Choice Pack,gold
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/407f5bc47339074637a289fb2b000805,Pre-Order - Gold Choice Pack,Choice Pack,gold
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/407f5bc47339074637a289fb2b000805,Pre-Order - Gold Choice Pack,Choice Pack,gold
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/407f5bc47339074637a289fb2b000805,Pre-Order - Gold Choice Pack,Choice Pack,gold
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/6ba54ed26589b595c540b72dec6346c2,Pre-Order - Ballplayer Equipment Pack,Choice Pack,diamond
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/cb2eaafe9f844c32c74a0267257ba8e5,Misc - Jackie Robinson Bat Skin Pack,Pack,diamond
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Bundle - Digital Deluxe Edition,9423ecf8fc034e39a580e14e6c1fb35b,4/16/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
Ballin' is a Habit Pack,73d1aa5a0fee4d039932cd67aed223b5,4/16/2021,https://theshownation.com/items/c07d8f3be977218f8ba2bcd5e74525ed,Randy Dobnak,MLB Card,bronze
Ballin' is a Habit Pack,73d1aa5a0fee4d039932cd67aed223b5,4/16/2021,https://theshownation.com/items/3ae358cf08aab5c083ec6b4dc03fa2b5,Sean Poppen,MLB Card,bronze
Ballin' is a Habit Pack,73d1aa5a0fee4d039932cd67aed223b5,4/16/2021,https://theshownation.com/items/c0d6637b457066ce30e32f682f1b9036,Nick Solak,MLB Card,bronze
Ballin' is a Habit Pack,73d1aa5a0fee4d039932cd67aed223b5,4/16/2021,https://theshownation.com/items/247ad943f6dde95b3429e21616e96ae9,Nick Heath,MLB Card,bronze
Ballin' is a Habit Pack,73d1aa5a0fee4d039932cd67aed223b5,4/16/2021,https://theshownation.com/items/9833e17885d5b17b809b750b43b2fccb,Jeff McNeil,MLB Card,gold
The Show Pack,ce3ccd8dde72468db6b6f4fb36dd7bcd,4/16/2021,https://theshownation.com/items/2c5343ac475f639320f822c448fdf93d,C2,Equipment,silver
The Show Pack,ce3ccd8dde72468db6b6f4fb36dd7bcd,4/16/2021,https://theshownation.com/items/3466b68ad54d3cfece81d60afe179a36,Ariel Jurado,MLB Card,common
The Show Pack,ce3ccd8dde72468db6b6f4fb36dd7bcd,4/16/2021,https://theshownation.com/items/59386272857f013b167191da57f9eb91,Albert Almora Jr.,MLB Card,bronze
The Show Pack,ce3ccd8dde72468db6b6f4fb36dd7bcd,4/16/2021,https://theshownation.com/items/705564caa23d8eb4bb88aa98fd12605b,Matt Wallner,MLB Card,common
The Show Pack,ce3ccd8dde72468db6b6f4fb36dd7bcd,4/16/2021,https://theshownation.com/items/e7f30b2ee908f3fc9719f2138c74e22d,Carlos Vargas,MLB Card,bronze
The Show Pack,7b50d1034bec4794b85d07714d5f6a71,4/16/2021,https://theshownation.com/items/def35ca4715a54f7fecd2fb80419572f,Watch It Fly! LH1,Unlockable,silver
The Show Pack,7b50d1034bec4794b85d07714d5f6a71,4/16/2021,https://theshownation.com/items/9a6b65aedf8177783035f3a53ca21ed1,Aaron Whitefield,MLB Card,common
The Show Pack,7b50d1034bec4794b85d07714d5f6a71,4/16/2021,https://theshownation.com/items/3f303beb7ef4103a8d98099cfa127975,Vladimir Gutierrez,MLB Card,common
The Show Pack,7b50d1034bec4794b85d07714d5f6a71,4/16/2021,https://theshownation.com/items/a0f4339e9a05a0af139b61e4209eaab4,Ben Braymer,MLB Card,common
The Show Pack,7b50d1034bec4794b85d07714d5f6a71,4/16/2021,https://theshownation.com/items/ed4f2064045ca72b7f2a53f052d82c55,Kris Bubic,MLB Card,bronze
The Show Pack,a4f3d24d56334869a793ebe4f36d84be,4/16/2021,https://theshownation.com/items/93a27b0bd99bac3e68a440b48aa421ab,Gum ,Equipment,silver
The Show Pack,a4f3d24d56334869a793ebe4f36d84be,4/16/2021,https://theshownation.com/items/3cf0846b792ba6419864fa31eba4d3fe,Freudis Nova,MLB Card,common
The Show Pack,a4f3d24d56334869a793ebe4f36d84be,4/16/2021,https://theshownation.com/items/4ba9c4cbc9d4bc70794e3ba598e0ece6,Bailey Clark,MLB Card,common
The Show Pack,a4f3d24d56334869a793ebe4f36d84be,4/16/2021,https://theshownation.com/items/e8c577c366b0b60ae95bc61c604632d3,Garrett Richards,MLB Card,bronze
The Show Pack,a4f3d24d56334869a793ebe4f36d84be,4/16/2021,https://theshownation.com/items/9b80db5649edf85db26dde3ba3e287f5,Ross Detwiler,MLB Card,bronze
Featured Programs - 1st Inning Choice Pack - Henchmen B,0a03ba00cffb497cabd48a7d6baa6dde,4/16/2021,https://theshownation.com/items/b63e51aaa5ecef14deb6d72224133cc7,Tony Gwynn,MLB Card,silver
Featured Programs - 1st Inning Choice Pack - Henchmen B,0a03ba00cffb497cabd48a7d6baa6dde,4/16/2021,https://theshownation.com/items/69d0353e88f579cded20ed0c14345371,Andruw Jones,MLB Card,bronze
Pre-Order - Gold Choice Pack,8d644c97b7e148c19b3fbf71bb15c597,4/16/2021,https://theshownation.com/items/904c8fb988626da85712893a8adc45f1,J.D. Martinez,MLB Card,gold
Ballplayer Equipment Pack,e2bef7ae034d4bfa844ca7e550531347,4/16/2021,https://theshownation.com/items/c63a5650dcd0bf04b35bd712466010bc,Lunar Vapor Ultrafly Elite 3,Equipment,silver
Ranked Seasons 01 - Spring Training,502bbfb99acf41a6aa97b1b02437b748,4/16/2021,https://theshownation.com/items/8196c26ebf3ffe3752bab0fa4c78676f,Freddy Galvis,MLB Card,bronze
Pre-Order - Diamond Choice Pack,a4bc3d8060044e8184bcf720c17966f9,4/16/2021,https://theshownation.com/items/1b51b64cf9debd5583a793cddddcc9a7,Pedro Martinez,MLB Card,diamond
Pre-Order - Diamond Choice Pack,0fb6b714d49e4e598ff8a72d3467de08,4/16/2021,https://theshownation.com/items/df3a043824d19c571b85b4b1d8ebd29d,Hank Aaron,MLB Card,diamond
Pre-Order - Ballplayer Equipment Pack,d46cfa8a15aa4375b7483d51508fc280,4/16/2021,https://theshownation.com/items/3bceb3f3d3f259b5d72b56c37e0f3295,Jet Star,Equipment,diamond
Pre-Order - Ballplayer Equipment Pack,d46cfa8a15aa4375b7483d51508fc280,4/16/2021,https://theshownation.com/items/d2cb583f4b5bdc51b965ae555ee6bca5,Yard Low,Equipment,gold
Pre-Order - Ballplayer Equipment Pack,d46cfa8a15aa4375b7483d51508fc280,4/16/2021,https://theshownation.com/items/6179c371b2b9c0705516308bf05fb5c3,M2 Frame XL,Equipment,silver
Pre-Order - Ballplayer Equipment Pack,d46cfa8a15aa4375b7483d51508fc280,4/16/2021,https://theshownation.com/items/6151ca1f26822034f6b12f142bdfc9db,Varo COR™ Weight,Equipment,gold
Pre-Order - Gold Choice Pack,45108789be6a4d41a143be2ad8b43fd9,4/16/2021,https://theshownation.com/items/fbd75e8ac50772c4c513f86d3e30e3bc,Yordan Alvarez,MLB Card,gold
Pre-Order - Gold Choice Pack,f74fc4f163f44c3d9d643ed55c0b2986,4/16/2021,https://theshownation.com/items/57648ec099f2451be828fb2e27d8f46a,Corey Kluber,MLB Card,gold
Pre-Order - Gold Choice Pack,c237f3506c854e4499f042fe7a70ac02,4/16/2021,https://theshownation.com/items/ed03f1d36ca69348c51296ad69a6980a,Edwin Diaz,MLB Card,gold
Pre-Order - Gold Choice Pack,847d3def370e4c1f9adb1dd8625dc874,4/16/2021,https://theshownation.com/items/8df878a8e746bb16f57beaa0615b5693,Gleyber Torres,MLB Card,gold
Pre-Order - Gold Choice Pack,74cfcad260fe4b148eda6f50a999ded7,4/16/2021,https://theshownation.com/items/4e2b3264ead437e99dd16b434ca7dbaf,Eloy Jimenez,MLB Card,gold
Misc - Jackie Robinson Bat Skin Pack,e361ab1d8f2e4983a5df21f6ab00db5f,4/16/2021,https://theshownation.com/items/ba9c6ea87f8c50d444fdc68dd3527e4a,Jackie Robinson Collector's Edition,Equipment,diamond
The Show Pack,529253f1abfb48479aa7a1ae71c54411,4/16/2021,https://theshownation.com/items/69f8ea31de0c00502b2ae571fbab1f95,Rogers Centre™,Stadium,silver
The Show Pack,529253f1abfb48479aa7a1ae71c54411,4/16/2021,https://theshownation.com/items/12fab7a1d259efd5295bbbceadb09f81,Blake Rutherford,MLB Card,common
The Show Pack,529253f1abfb48479aa7a1ae71c54411,4/16/2021,https://theshownation.com/items/4ff3d71d1db60f2973fc2a2f24967dc7,Christopher Morel,MLB Card,common
The Show Pack,529253f1abfb48479aa7a1ae71c54411,4/16/2021,https://theshownation.com/items/416419b78de5f8db4cbea08fc3583666,Ryan Mason,MLB Card,common
The Show Pack,529253f1abfb48479aa7a1ae71c54411,4/16/2021,https://theshownation.com/items/107806e82bffd4cdb17bf1cbe7378646,Jordan Hicks,MLB Card,bronze
The Show Pack,8be8f1f0dfd04d138d8abad10a5d33d5,4/16/2021,https://theshownation.com/items/20fd0c71352a517c6ae07cb4b9f72c01,Akron Rubberducks Home,Unlockable,silver
The Show Pack,8be8f1f0dfd04d138d8abad10a5d33d5,4/16/2021,https://theshownation.com/items/81907308f206db7fd97c9e949aa8f489,Duane Underwood Jr.,MLB Card,common
The Show Pack,8be8f1f0dfd04d138d8abad10a5d33d5,4/16/2021,https://theshownation.com/items/9d0737b612698e2451865b0a0af180af,Braxton Garrett,MLB Card,common
The Show Pack,8be8f1f0dfd04d138d8abad10a5d33d5,4/16/2021,https://theshownation.com/items/a680a36976b8615e9a86a16426fba8ee,Luc Rennie,MLB Card,common
The Show Pack,8be8f1f0dfd04d138d8abad10a5d33d5,4/16/2021,https://theshownation.com/items/f3f1f938cea36ad669de5d148cc62302,Shane McClanahan,MLB Card,bronze
The Show Pack,e1b8055e0dea4ff58c7b5f23d4b2ebaf,4/16/2021,https://theshownation.com/items/c4b8bb990423f770dd7f26ff79168416,American Family Field™,Stadium,silver
The Show Pack,e1b8055e0dea4ff58c7b5f23d4b2ebaf,4/16/2021,https://theshownation.com/items/abb19cd689335684ae7aeeb8246897ae,Cole Tucker,MLB Card,common
